start;stop;from;from_ip;server;server_dist;server_ping;download;upload;share_url
2016-03-15 11:10:02;2016-03-15 11:10:32;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.411 ms;87.01 Mbit/s;17.93 Mbit/s;http://www.speedtest.net/result/5169173879.png
2016-03-15 11:15:01;2016-03-15 11:15:31;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.83 ms;91.54 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5169184795.png
2016-03-15 11:20:01;2016-03-15 11:20:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.768 ms;89.64 Mbit/s;19.57 Mbit/s;http://www.speedtest.net/result/5169195250.png
2016-03-15 11:25:01;2016-03-15 11:25:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.787 ms;92.85 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5169206008.png
2016-03-15 11:30:01;2016-03-15 11:30:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.01 ms;86.12 Mbit/s;19.34 Mbit/s;http://www.speedtest.net/result/5169216828.png
2016-03-15 11:35:01;2016-03-15 11:35:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.381 ms;92.75 Mbit/s;14.28 Mbit/s;http://www.speedtest.net/result/5169227468.png
2016-03-15 11:40:01;2016-03-15 11:40:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.876 ms;89.15 Mbit/s;18.49 Mbit/s;http://www.speedtest.net/result/5169238137.png
2016-03-15 11:45:01;2016-03-15 11:45:31;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;24.766 ms;85.86 Mbit/s;19.44 Mbit/s;http://www.speedtest.net/result/5169248981.png
2016-03-15 11:50:01;2016-03-15 11:50:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.872 ms;92.74 Mbit/s;19.57 Mbit/s;http://www.speedtest.net/result/5169259608.png
2016-03-15 11:55:01;2016-03-15 11:55:32;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;25.724 ms;91.99 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5169270423.png
2016-03-15 12:00:01;2016-03-15 12:00:43;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.313 ms;88.31 Mbit/s;19.07 Mbit/s;http://www.speedtest.net/result/5169281912.png
2016-03-15 12:05:01;2016-03-15 12:05:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.294 ms;90.04 Mbit/s;19.45 Mbit/s;http://www.speedtest.net/result/5169292445.png
2016-03-15 12:10:01;2016-03-15 12:10:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.408 ms;91.04 Mbit/s;19.30 Mbit/s;http://www.speedtest.net/result/5169303206.png
2016-03-15 12:15:01;2016-03-15 12:15:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.096 ms;87.72 Mbit/s;18.19 Mbit/s;http://www.speedtest.net/result/5169314008.png
2016-03-15 12:20:01;2016-03-15 12:20:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.824 ms;91.71 Mbit/s;19.43 Mbit/s;http://www.speedtest.net/result/5169324775.png
2016-03-15 12:25:01;2016-03-15 12:25:29;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.903 ms;90.69 Mbit/s;18.04 Mbit/s;http://www.speedtest.net/result/5169335904.png
2016-03-15 12:30:01;2016-03-15 12:30:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.007 ms;90.81 Mbit/s;19.29 Mbit/s;http://www.speedtest.net/result/5169347468.png
2016-03-15 12:35:01;2016-03-15 12:35:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.363 ms;93.52 Mbit/s;17.11 Mbit/s;http://www.speedtest.net/result/5169358809.png
2016-03-15 12:40:01;2016-03-15 12:40:33;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.541 ms;87.58 Mbit/s;13.12 Mbit/s;http://www.speedtest.net/result/5169370037.png
2016-03-15 12:45:01;2016-03-15 12:45:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.778 ms;92.11 Mbit/s;19.50 Mbit/s;http://www.speedtest.net/result/5169381354.png
2016-03-15 12:50:01;2016-03-15 12:50:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.511 ms;91.99 Mbit/s;19.37 Mbit/s;http://www.speedtest.net/result/5169392734.png
2016-03-15 12:55:01;2016-03-15 12:55:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.351 ms;93.12 Mbit/s;18.74 Mbit/s;http://www.speedtest.net/result/5169404174.png
2016-03-15 13:00:01;2016-03-15 13:00:40;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;27.372 ms;93.34 Mbit/s;19.29 Mbit/s;http://www.speedtest.net/result/5169416858.png
2016-03-15 13:05:01;2016-03-15 13:05:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.179 ms;91.96 Mbit/s;19.46 Mbit/s;http://www.speedtest.net/result/5169429026.png
2016-03-15 13:10:01;2016-03-15 13:10:32;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.203 ms;92.57 Mbit/s;19.43 Mbit/s;http://www.speedtest.net/result/5169441183.png
2016-03-15 13:15:01;2016-03-15 13:15:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.55 ms;90.78 Mbit/s;18.77 Mbit/s;http://www.speedtest.net/result/5169452979.png
2016-03-15 13:20:01;2016-03-15 13:20:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.492 ms;88.62 Mbit/s;19.39 Mbit/s;http://www.speedtest.net/result/5169464944.png
2016-03-15 13:25:01;2016-03-15 13:25:33;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.607 ms;92.92 Mbit/s;12.69 Mbit/s;http://www.speedtest.net/result/5169477382.png
2016-03-15 13:30:01;2016-03-15 13:30:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.388 ms;90.37 Mbit/s;19.44 Mbit/s;http://www.speedtest.net/result/5169489865.png
2016-03-15 13:35:01;2016-03-15 13:35:31;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.804 ms;92.38 Mbit/s;18.04 Mbit/s;http://www.speedtest.net/result/5169502560.png
2016-03-15 13:40:01;2016-03-15 13:40:29;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.734 ms;88.09 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5169514922.png
2016-03-15 13:45:01;2016-03-15 13:45:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.565 ms;93.00 Mbit/s;19.42 Mbit/s;http://www.speedtest.net/result/5169527764.png
2016-03-15 13:50:01;2016-03-15 13:50:32;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.94 ms;92.23 Mbit/s;18.38 Mbit/s;http://www.speedtest.net/result/5169540759.png
2016-03-15 13:55:01;2016-03-15 13:55:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;23.74 ms;92.75 Mbit/s;19.48 Mbit/s;http://www.speedtest.net/result/5169553289.png
2016-03-15 14:00:01;2016-03-15 14:00:43;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.54 ms;92.37 Mbit/s;18.96 Mbit/s;http://www.speedtest.net/result/5169567128.png
2016-03-15 14:05:01;2016-03-15 14:05:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.166 ms;92.35 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5169579685.png
2016-03-15 14:10:01;2016-03-15 14:10:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.454 ms;93.17 Mbit/s;18.79 Mbit/s;http://www.speedtest.net/result/5169592612.png
2016-03-15 14:15:01;2016-03-15 14:15:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.569 ms;93.18 Mbit/s;19.00 Mbit/s;http://www.speedtest.net/result/5169605732.png
2016-03-15 14:20:01;2016-03-15 14:20:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;21.923 ms;89.68 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5169618949.png
2016-03-15 14:25:01;2016-03-15 14:25:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.745 ms;91.57 Mbit/s;13.28 Mbit/s;http://www.speedtest.net/result/5169632665.png
2016-03-15 14:30:01;2016-03-15 14:30:39;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.437 ms;90.04 Mbit/s;14.11 Mbit/s;http://www.speedtest.net/result/5169646848.png
2016-03-15 14:35:02;2016-03-15 14:35:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.272 ms;89.19 Mbit/s;17.35 Mbit/s;http://www.speedtest.net/result/5169660308.png
2016-03-15 14:40:01;2016-03-15 14:40:30;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;25.143 ms;90.49 Mbit/s;16.11 Mbit/s;http://www.speedtest.net/result/5169674152.png
2016-03-15 14:45:01;2016-03-15 14:45:35;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.157 ms;89.75 Mbit/s;17.46 Mbit/s;http://www.speedtest.net/result/5169688107.png
2016-03-15 14:50:01;2016-03-15 14:50:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.475 ms;93.06 Mbit/s;13.14 Mbit/s;http://www.speedtest.net/result/5169701661.png
2016-03-15 14:55:01;2016-03-15 14:55:25;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.466 ms;92.28 Mbit/s;18.65 Mbit/s;http://www.speedtest.net/result/5169715109.png
2016-03-15 15:00:01;2016-03-15 15:00:35;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;28.186 ms;87.10 Mbit/s;19.34 Mbit/s;http://www.speedtest.net/result/5169729322.png
2016-03-15 15:05:01;2016-03-15 15:05:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.255 ms;89.74 Mbit/s;19.51 Mbit/s;http://www.speedtest.net/result/5169743343.png
2016-03-15 15:10:01;2016-03-15 15:10:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.781 ms;87.63 Mbit/s;13.47 Mbit/s;http://www.speedtest.net/result/5169757367.png
2016-03-15 15:15:01;2016-03-15 15:15:31;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.303 ms;90.96 Mbit/s;18.14 Mbit/s;http://www.speedtest.net/result/5169771344.png
2016-03-15 15:20:01;2016-03-15 15:20:29;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.389 ms;88.41 Mbit/s;19.44 Mbit/s;http://www.speedtest.net/result/5169785116.png
2016-03-15 15:25:01;2016-03-15 15:25:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.306 ms;92.55 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5169798734.png
2016-03-15 15:30:01;2016-03-15 15:30:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.064 ms;92.75 Mbit/s;19.21 Mbit/s;http://www.speedtest.net/result/5169812336.png
2016-03-15 15:35:01;2016-03-15 15:35:27;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.715 ms;91.31 Mbit/s;19.59 Mbit/s;http://www.speedtest.net/result/5169826207.png
2016-03-15 15:40:01;2016-03-15 15:40:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.458 ms;91.74 Mbit/s;19.59 Mbit/s;http://www.speedtest.net/result/5169840100.png
2016-03-15 15:45:01;2016-03-15 15:45:34;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.155 ms;90.99 Mbit/s;12.82 Mbit/s;http://www.speedtest.net/result/5169854181.png
2016-03-15 15:50:01;2016-03-15 15:50:36;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.948 ms;93.03 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5169868137.png
2016-03-15 15:55:01;2016-03-15 15:55:31;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.884 ms;90.25 Mbit/s;13.05 Mbit/s;http://www.speedtest.net/result/5169881628.png
2016-03-15 16:00:01;2016-03-15 16:00:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.938 ms;89.07 Mbit/s;16.96 Mbit/s;http://www.speedtest.net/result/5169895349.png
2016-03-15 16:05:01;2016-03-15 16:05:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;27.818 ms;90.45 Mbit/s;18.22 Mbit/s;http://www.speedtest.net/result/5169909371.png
2016-03-15 16:10:01;2016-03-15 16:10:28;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;25.655 ms;91.41 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5169923285.png
2016-03-15 16:15:01;2016-03-15 16:15:32;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.68 ms;92.29 Mbit/s;16.63 Mbit/s;http://www.speedtest.net/result/5169937112.png
2016-03-15 16:20:01;2016-03-15 16:20:31;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.05 ms;92.65 Mbit/s;17.30 Mbit/s;http://www.speedtest.net/result/5169950762.png
2016-03-15 16:25:01;2016-03-15 16:25:32;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;23.602 ms;87.45 Mbit/s;12.55 Mbit/s;http://www.speedtest.net/result/5169964687.png
2016-03-15 16:30:01;2016-03-15 16:30:37;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.877 ms;91.86 Mbit/s;19.28 Mbit/s;http://www.speedtest.net/result/5169978958.png
2016-03-15 16:35:01;2016-03-15 16:35:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.142 ms;92.94 Mbit/s;19.38 Mbit/s;http://www.speedtest.net/result/5169992792.png
2016-03-15 16:40:01;2016-03-15 16:40:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.761 ms;88.28 Mbit/s;16.99 Mbit/s;http://www.speedtest.net/result/5170006751.png
2016-03-15 16:45:02;2016-03-15 16:45:32;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.512 ms;87.99 Mbit/s;13.22 Mbit/s;http://www.speedtest.net/result/5170020575.png
2016-03-15 16:50:01;2016-03-15 16:50:27;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.381 ms;93.10 Mbit/s;19.39 Mbit/s;http://www.speedtest.net/result/5170034057.png
2016-03-15 16:55:01;2016-03-15 16:55:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;27.95 ms;92.34 Mbit/s;14.50 Mbit/s;http://www.speedtest.net/result/5170047956.png
2016-03-15 17:00:02;2016-03-15 17:00:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.923 ms;88.30 Mbit/s;18.71 Mbit/s;http://www.speedtest.net/result/5170061856.png
2016-03-15 17:05:01;2016-03-15 17:05:29;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;27.339 ms;88.81 Mbit/s;19.44 Mbit/s;http://www.speedtest.net/result/5170076407.png
2016-03-15 17:10:01;2016-03-15 17:10:31;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.241 ms;92.82 Mbit/s;18.55 Mbit/s;http://www.speedtest.net/result/5170090410.png
2016-03-15 17:15:01;2016-03-15 17:15:29;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.837 ms;90.22 Mbit/s;17.64 Mbit/s;http://www.speedtest.net/result/5170104311.png
2016-03-15 17:20:01;2016-03-15 17:20:34;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.025 ms;86.95 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5170118769.png
2016-03-15 17:25:01;2016-03-15 17:25:32;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;27.435 ms;85.63 Mbit/s;12.32 Mbit/s;http://www.speedtest.net/result/5170132815.png
2016-03-15 17:30:01;2016-03-15 17:30:41;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;29.776 ms;91.55 Mbit/s;11.17 Mbit/s;http://www.speedtest.net/result/5170147503.png
2016-03-15 17:35:01;2016-03-15 17:35:31;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.23 ms;92.73 Mbit/s;13.13 Mbit/s;http://www.speedtest.net/result/5170161393.png
2016-03-15 17:40:01;2016-03-15 17:40:31;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.116 ms;90.82 Mbit/s;11.47 Mbit/s;http://www.speedtest.net/result/5170175648.png
2016-03-15 17:45:01;2016-03-15 17:45:38;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.198 ms;91.64 Mbit/s;19.18 Mbit/s;http://www.speedtest.net/result/5170190320.png
2016-03-15 17:50:01;2016-03-15 17:50:44;SFR;78.126.184.135;SoftLayer Technologies, Inc. (Paris);19.06 km;37.399 ms;88.68 Mbit/s;5.85 Mbit/s;http://www.speedtest.net/result/5170204633.png
2016-03-15 17:55:01;2016-03-15 17:55:36;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.567 ms;82.68 Mbit/s;7.24 Mbit/s;http://www.speedtest.net/result/5170218449.png
2016-03-15 18:00:01;2016-03-15 18:00:39;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;30.868 ms;92.49 Mbit/s;4.75 Mbit/s;http://www.speedtest.net/result/5170232975.png
2016-03-15 18:05:01;2016-03-15 18:05:33;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;23.411 ms;91.29 Mbit/s;13.83 Mbit/s;http://www.speedtest.net/result/5170247413.png
2016-03-15 18:10:01;2016-03-15 18:10:34;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.367 ms;86.83 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5170261124.png
2016-03-15 18:15:01;2016-03-15 18:15:35;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;27.585 ms;91.89 Mbit/s;14.29 Mbit/s;http://www.speedtest.net/result/5170275316.png
2016-03-15 18:20:01;2016-03-15 18:20:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;27.107 ms;86.56 Mbit/s;18.00 Mbit/s;http://www.speedtest.net/result/5170288888.png
2016-03-15 18:25:01;2016-03-15 18:25:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.755 ms;90.27 Mbit/s;19.42 Mbit/s;http://www.speedtest.net/result/5170302321.png
2016-03-15 18:30:01;2016-03-15 18:30:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.137 ms;92.96 Mbit/s;16.72 Mbit/s;http://www.speedtest.net/result/5170316120.png
2016-03-15 18:35:01;2016-03-15 18:35:29;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;27.466 ms;86.59 Mbit/s;18.53 Mbit/s;http://www.speedtest.net/result/5170329658.png
2016-03-15 18:40:01;2016-03-15 18:40:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.152 ms;92.50 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5170342982.png
2016-03-15 18:45:01;2016-03-15 18:45:28;SFR;78.126.184.135;SoftLayer Technologies, Inc. (Paris);19.06 km;29.06 ms;93.27 Mbit/s;19.41 Mbit/s;http://www.speedtest.net/result/5170356512.png
2016-03-15 18:50:02;2016-03-15 18:50:32;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.62 ms;90.64 Mbit/s;14.33 Mbit/s;http://www.speedtest.net/result/5170370156.png
2016-03-15 18:55:01;2016-03-15 18:55:33;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.954 ms;89.94 Mbit/s;12.05 Mbit/s;http://www.speedtest.net/result/5170383695.png
2016-03-15 19:00:01;2016-03-15 19:00:39;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.243 ms;92.13 Mbit/s;9.79 Mbit/s;http://www.speedtest.net/result/5170397551.png
2016-03-15 19:05:01;2016-03-15 19:05:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.659 ms;90.04 Mbit/s;14.48 Mbit/s;http://www.speedtest.net/result/5170411169.png
2016-03-15 19:10:01;2016-03-15 19:10:30;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;25.763 ms;92.66 Mbit/s;18.45 Mbit/s;http://www.speedtest.net/result/5170424394.png
2016-03-15 19:15:01;2016-03-15 19:15:33;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.572 ms;89.71 Mbit/s;14.22 Mbit/s;http://www.speedtest.net/result/5170437560.png
2016-03-15 19:20:01;2016-03-15 19:20:32;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.94 ms;88.67 Mbit/s;13.84 Mbit/s;http://www.speedtest.net/result/5170450815.png
2016-03-15 19:25:01;2016-03-15 19:25:33;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.257 ms;92.81 Mbit/s;17.33 Mbit/s;http://www.speedtest.net/result/5170463933.png
2016-03-15 19:30:01;2016-03-15 19:30:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.508 ms;86.92 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5170476972.png
2016-03-15 19:35:01;2016-03-15 19:35:28;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.758 ms;91.37 Mbit/s;18.97 Mbit/s;http://www.speedtest.net/result/5170489875.png
2016-03-15 19:40:01;2016-03-15 19:40:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.74 ms;91.39 Mbit/s;19.58 Mbit/s;http://www.speedtest.net/result/5170502699.png
2016-03-15 19:45:02;2016-03-15 19:45:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.836 ms;92.72 Mbit/s;19.22 Mbit/s;http://www.speedtest.net/result/5170515778.png
2016-03-15 19:50:01;2016-03-15 19:50:33;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.805 ms;92.33 Mbit/s;12.64 Mbit/s;http://www.speedtest.net/result/5170528911.png
2016-03-15 19:55:01;2016-03-15 19:55:30;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.936 ms;90.98 Mbit/s;19.37 Mbit/s;http://www.speedtest.net/result/5170541687.png
2016-03-15 20:00:01;2016-03-15 20:00:35;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.822 ms;82.05 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5170554690.png
2016-03-15 20:05:01;2016-03-15 20:05:34;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.114 ms;93.11 Mbit/s;19.20 Mbit/s;http://www.speedtest.net/result/5170567609.png
2016-03-15 20:10:01;2016-03-15 20:10:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.693 ms;92.15 Mbit/s;18.27 Mbit/s;http://www.speedtest.net/result/5170579731.png
2016-03-15 20:15:01;2016-03-15 20:15:32;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;23.667 ms;92.16 Mbit/s;13.63 Mbit/s;http://www.speedtest.net/result/5170592040.png
2016-03-15 20:20:01;2016-03-15 20:20:31;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.67 ms;86.29 Mbit/s;19.41 Mbit/s;http://www.speedtest.net/result/5170604102.png
2016-03-15 20:25:02;2016-03-15 20:25:35;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.098 ms;87.40 Mbit/s;16.99 Mbit/s;http://www.speedtest.net/result/5170616207.png
2016-03-15 20:30:01;2016-03-15 20:30:33;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.393 ms;87.37 Mbit/s;17.60 Mbit/s;http://www.speedtest.net/result/5170627987.png
2016-03-15 20:35:01;2016-03-15 20:35:34;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;28.367 ms;91.46 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5170639797.png
2016-03-15 20:40:01;2016-03-15 20:40:29;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.108 ms;87.61 Mbit/s;19.20 Mbit/s;http://www.speedtest.net/result/5170651362.png
2016-03-15 20:45:01;2016-03-15 20:45:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;29.119 ms;92.81 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5170662820.png
2016-03-15 20:50:01;2016-03-15 20:50:34;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.249 ms;92.74 Mbit/s;19.51 Mbit/s;http://www.speedtest.net/result/5170674459.png
2016-03-15 20:55:01;2016-03-15 20:55:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.081 ms;93.16 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5170685584.png
2016-03-15 21:00:01;2016-03-15 21:00:29;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.08 ms;93.11 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5170696631.png
2016-03-15 21:05:01;2016-03-15 21:05:34;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.514 ms;85.81 Mbit/s;12.55 Mbit/s;http://www.speedtest.net/result/5170708605.png
2016-03-15 21:10:01;2016-03-15 21:10:34;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;23.718 ms;90.63 Mbit/s;17.71 Mbit/s;http://www.speedtest.net/result/5170719597.png
2016-03-15 21:15:01;2016-03-15 21:15:29;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.277 ms;92.97 Mbit/s;17.88 Mbit/s;http://www.speedtest.net/result/5170730143.png
2016-03-15 21:20:01;2016-03-15 21:20:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;28.221 ms;91.18 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5170741058.png
2016-03-15 21:25:01;2016-03-15 21:25:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.044 ms;93.02 Mbit/s;17.73 Mbit/s;http://www.speedtest.net/result/5170751604.png
2016-03-15 21:30:02;2016-03-15 21:30:37;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;30.688 ms;92.32 Mbit/s;19.32 Mbit/s;http://www.speedtest.net/result/5170762199.png
2016-03-15 21:35:01;2016-03-15 21:35:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.25 ms;91.32 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5170772158.png
2016-03-15 21:40:01;2016-03-15 21:40:45;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;45.119 ms;85.09 Mbit/s;12.09 Mbit/s;http://www.speedtest.net/result/5170782894.png
2016-03-15 21:45:01;2016-03-15 21:45:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;40.292 ms;90.04 Mbit/s;8.19 Mbit/s;http://www.speedtest.net/result/5170792385.png
2016-03-15 21:50:01;2016-03-15 21:50:28;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;42.218 ms;30.71 Mbit/s;18.83 Mbit/s;http://www.speedtest.net/result/5170802352.png
2016-03-15 21:55:01;2016-03-15 21:55:35;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.03 ms;92.61 Mbit/s;16.63 Mbit/s;http://www.speedtest.net/result/5170812169.png
2016-03-15 22:00:01;2016-03-15 22:00:36;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.176 ms;92.75 Mbit/s;19.41 Mbit/s;http://www.speedtest.net/result/5170821895.png
